review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,price_usd_log,sentiment_encoded,verified_purchase_encoded,sentiment_enc,verified_enc,brand_enc,model_enc,country_enc,cluster
25204,George Singleton,18,Samsung,Galaxy S24,1346.42,AUD,1.53,1,Negative,Australia,English,2023-08-02,False,1,1,1,1,1,1,AliExpress,7.205946931818505,0,0,0,0,5,3,0,0
25207,Guilherme Almeida,33,Motorola,Razr 40,248.76,BRL,5.7,1,Negative,Brazil,Portuguese,2024-09-05,True,2,2,1,1,1,3,BestBuy,5.520500456767122,0,1,0,1,2,14,1,0
25209,Leonardo Monteiro,26,OnePlus,OnePlus 12,918.44,BRL,5.7,2,Negative,Brazil,Portuguese,2023-12-17,True,2,3,1,1,1,2,AliExpress,6.823764789060503,0,1,0,1,3,8,1,0
25210,Robert Phillips,25,Xiaomi,Poco X6,390.96,AUD,1.53,2,Neutral,Australia,English,2023-06-12,False,2,1,1,1,1,1,BestBuy,5.971159793767618,1,0,1,0,6,13,0,0
25211,Anthony Gabriel Fogaça,44,Apple,iPhone 15 Pro,1348.3,BRL,5.7,2,Negative,Brazil,Portuguese,2024-04-25,True,2,2,1,1,1,1,Amazon,7.207341218436742,0,1,0,1,0,20,1,0
25212,Melissa Anderson,47,Xiaomi,Redmi Note 13,228.37,USD,1.0,1,Neutral,USA,English,2023-06-22,True,1,1,1,2,1,4,BestBuy,5.4353364202061245,1,1,1,1,6,17,7,0
25214,Meera Bhavsar,22,Google,Pixel 6,792.65,INR,83.0,1,Negative,India,Hindi,2023-01-22,True,1,1,1,1,1,1,Flipkart,6.6766425580182505,0,1,0,1,1,10,4,0
25215,Maria Sophia Albuquerque,30,Realme,Realme 12 Pro,536.76,BRL,5.7,1,Positive,Brazil,Portuguese,2025-06-19,True,1,1,1,1,1,8,Amazon,6.287412363976795,2,1,2,1,4,15,1,0
25219,Alexandra Lopez,21,Apple,iPhone 14,885.98,AUD,1.53,3,Neutral,Australia,English,2023-03-22,True,2,2,3,2,2,1,AliExpress,6.787822434141053,1,1,1,1,0,19,0,0
25220,Dr Joanna Bowen,18,Samsung,Galaxy Z Flip,980.1,GBP,0.78,3,Neutral,UK,English,2025-05-26,False,1,2,1,3,3,6,Amazon,6.888674391169345,1,0,1,0,5,4,6,0
25221,Andrea Williamson,33,OnePlus,OnePlus 11R,529.41,GBP,0.78,2,Negative,UK,English,2024-11-23,True,2,2,1,2,1,3,Flipkart,6.273650292389248,0,1,0,1,3,7,6,0
25222,Madhavi Sengupta,48,Motorola,Edge 50,732.78,INR,83.0,1,Neutral,India,Hindi,2025-09-14,True,1,1,1,3,1,2,eBay,6.598209256166808,1,1,1,1,2,0,4,0
25224,Miss Geraldine Heath,35,Xiaomi,Poco X6,683.55,GBP,0.78,1,Negative,UK,English,2024-02-26,True,1,3,2,1,3,1,Amazon,6.528761688079765,0,1,0,1,6,13,6,0
25238,Ryan Stevens,20,Xiaomi,Mi 13 Pro,217.83,USD,1.0,3,Neutral,USA,English,2025-03-15,True,1,1,1,1,1,1,Amazon,5.388295172666269,1,1,1,1,6,5,7,0
25239,Kevin Spencer,22,Apple,iPhone 13,1395.47,GBP,0.78,2,Negative,UK,English,2022-12-05,True,3,3,1,1,1,2,BestBuy,7.241702902877362,0,1,0,1,0,18,6,0
25241,Ria Barad,21,OnePlus,OnePlus 12,911.1,INR,83.0,2,Neutral,India,Hindi,2023-06-12,True,1,1,2,2,1,1,store,6.815749633186113,1,1,1,1,3,8,4,0
25243,Isabel Fonseca,23,Xiaomi,Redmi Note 13,571.71,BRL,5.7,1,Negative,Brazil,Portuguese,2024-07-11,False,1,1,1,2,1,2,Flipkart,6.350379480396311,0,0,0,0,6,17,1,0
25244,Zbigniew Schulz-Bloch,26,Apple,iPhone SE,1282.27,EUR,0.93,3,Positive,Germany,German,2024-01-28,True,1,1,1,2,1,4,AliExpress,7.157166786746586,2,1,2,1,0,21,3,0
25245,Univ.Prof. Janos Salz B.Eng.,30,Samsung,Galaxy A55,1238.56,EUR,0.93,3,Negative,Germany,German,2023-01-12,True,2,3,2,4,3,0,Amazon,7.122511756919254,0,1,0,1,5,1,3,0
25248,Augusto Fogaça,34,Motorola,Razr 40,434.47,BRL,5.7,2,Neutral,Brazil,Portuguese,2023-01-13,True,3,2,2,1,1,5,Amazon,6.076425907582242,1,1,1,1,2,14,1,0
25249,Emily Kennedy,28,Xiaomi,Poco X6,672.15,GBP,0.78,1,Negative,UK,English,2023-09-04,True,1,1,1,2,1,3,Flipkart,6.511968187425244,0,1,0,1,6,13,6,0
25250,Karen Chandler,21,Motorola,Razr 40,678.94,CAD,1.38,2,Neutral,Canada,English,2023-06-14,True,4,2,1,1,1,2,BestBuy,6.522004558983072,1,1,1,1,2,14,2,0
25253,David Horn,44,Xiaomi,Redmi Note 13,202.3,AUD,1.53,2,Neutral,Australia,English,2024-05-11,True,3,1,1,2,2,2,Flipkart,5.314682720634301,1,1,1,1,6,17,0,0
25254,Vaishnavi Chaudhuri,42,Apple,iPhone 15 Pro,1213.83,INR,83.0,2,Neutral,India,Hindi,2024-10-22,False,1,1,1,3,3,4,Amazon,7.102359428289781,1,0,1,0,0,20,4,0
25255,Srta. Maria Vitória Cardoso,18,Realme,Realme 12 Pro,468.71,BRL,5.7,3,Neutral,Brazil,Portuguese,2024-07-31,True,1,2,2,2,1,3,BestBuy,6.152115482991541,1,1,1,1,4,15,1,0
25256,Mr. Terrence Kline Jr.,18,Apple,iPhone SE,1366.57,USD,1.0,3,Neutral,USA,English,2024-04-24,True,1,5,4,3,2,1,eBay,7.220790721285877,1,1,1,1,0,21,7,0
25260,Ekbal Khare,38,Motorola,Razr 40,760.09,INR,83.0,3,Neutral,India,Hindi,2024-02-08,True,2,2,2,2,2,0,BestBuy,6.6347516163090905,1,1,1,1,2,14,4,0
25262,Cory Chavez,33,Xiaomi,Mi 13 Pro,689.64,AUD,1.53,1,Neutral,Australia,English,2025-04-02,True,1,1,1,1,1,2,AliExpress,6.537618703927267,1,1,1,1,6,5,0,0
25263,Kimberly Higgins,35,Google,Pixel 8,665.95,AUD,1.53,2,Neutral,Australia,English,2024-10-12,True,2,2,1,1,2,2,Flipkart,6.502715080587053,1,1,1,1,1,12,0,0
25267,Shannon Mendoza,28,Google,Pixel 8,1033.76,AED,3.67,1,Neutral,UAE,English,2025-06-12,False,1,1,1,2,1,3,eBay,6.941924794752233,1,0,1,0,1,12,5,0
25272,Daniel Johnson,40,Realme,Realme Narzo 70,287.16,USD,1.0,3,Neutral,USA,English,2024-06-03,True,2,2,2,3,4,4,BestBuy,5.663515881427646,1,1,1,1,4,16,7,0
25273,Tanmayi Khalsa,20,Samsung,Galaxy Z Flip,1356.94,INR,83.0,3,Neutral,India,Hindi,2023-05-08,True,1,5,4,3,2,0,eBay,7.213724124521058,1,1,1,1,5,4,4,0
25277,Yutika Agate,54,Realme,Realme Narzo 70,363.62,INR,83.0,2,Positive,India,Hindi,2024-11-08,True,1,1,1,2,1,6,AliExpress,5.898855715375319,2,1,2,1,4,16,4,0
25279,Daniel Gallegos,27,Google,Pixel 7a,1006.34,AED,3.67,2,Negative,UAE,English,2024-10-13,True,1,1,3,1,1,4,BestBuy,6.915068472276362,0,1,0,1,1,11,5,0
25282,Michael Martin,23,Apple,iPhone 14,1467.36,USD,1.0,1,Negative,USA,English,2024-01-07,True,2,1,1,1,1,1,Amazon,7.291901410717735,0,1,0,1,0,19,7,0
25283,Marc White-Harvey,44,Google,Pixel 6,660.82,GBP,0.78,1,Negative,UK,English,2024-09-27,False,2,1,1,2,1,3,BestBuy,6.494993615641334,0,0,0,0,1,10,6,0
25284,Onkar Kapadia,30,Apple,iPhone 14,726.27,INR,83.0,3,Neutral,India,Hindi,2023-03-26,True,3,2,4,1,1,3,BestBuy,6.589297797856571,1,1,1,1,0,19,4,0
25285,Rose Lopez,35,Motorola,Edge 50,649.12,AED,3.67,3,Neutral,UAE,English,2022-11-03,True,3,2,1,1,4,4,Amazon,6.477156961234975,1,1,1,1,2,0,5,0
25286,Theresa Ackermann,56,Apple,iPhone 15 Pro,752.17,EUR,0.93,2,Neutral,Germany,German,2022-10-31,True,2,2,1,3,2,2,eBay,6.624290965931342,1,1,1,1,0,20,3,0
25287,Theresa Martin,18,Motorola,Moto G Power,725.14,AUD,1.53,1,Negative,Australia,English,2025-06-02,False,2,2,1,1,1,5,BestBuy,6.587742833699607,0,0,0,0,2,6,0,0
25289,Lucas Vieira,28,Realme,Realme Narzo 70,522.79,BRL,5.7,2,Negative,Brazil,Portuguese,2022-11-22,True,2,3,1,1,1,4,AliExpress,6.261090840635166,0,1,0,1,4,16,1,0
25290,Ljiljana Klemt,30,Realme,Realme 12 Pro,491.62,EUR,0.93,1,Negative,Germany,German,2023-08-22,True,1,1,1,1,1,1,eBay,6.199738085755463,0,1,0,1,4,15,3,0
25292,Pedro Lucas Andrade,33,Xiaomi,Redmi Note 13,260.71,BRL,5.7,3,Neutral,Brazil,Portuguese,2023-09-18,True,3,1,1,2,2,1,Flipkart,5.56723702049883,1,1,1,1,6,17,1,0
25299,Joanna Carr,18,Motorola,Moto G Power,402.99,GBP,0.78,2,Negative,UK,English,2024-07-25,True,2,2,2,2,1,1,Amazon,6.001390125179555,0,1,0,1,2,6,6,0
25301,Anna Kelley,36,Apple,iPhone 15 Pro,875.98,AED,3.67,2,Neutral,UAE,English,2022-12-27,True,1,1,2,1,1,1,Amazon,6.776484187095041,1,1,1,1,0,20,5,0
25303,Otto Schinke,26,Motorola,Moto G Power,761.27,EUR,0.93,3,Neutral,Germany,German,2024-11-18,True,2,1,2,3,1,3,Flipkart,6.636300823635007,1,1,1,1,2,6,3,0
25305,Januja Barad,40,Motorola,Edge 50,790.12,INR,83.0,1,Negative,India,Hindi,2023-08-10,True,1,1,1,1,1,3,Amazon,6.673449662961735,0,1,0,1,2,0,4,0
25307,Audrey Bryant,27,Realme,Realme Narzo 70,204.93,CAD,1.38,1,Negative,Canada,English,2022-11-01,True,1,1,1,1,1,1,Amazon,5.327536305217257,0,1,0,1,4,16,2,0
25308,Katherine Castro,20,Apple,iPhone 13,1426.19,CAD,1.38,3,Neutral,Canada,English,2023-05-29,True,3,2,2,2,2,2,AliExpress,7.26346275507474,1,1,1,1,0,18,2,0
25311,Karl Jones,23,Realme,Realme 12 Pro,188.25,GBP,0.78,2,Negative,UK,English,2022-12-12,True,1,2,1,1,1,3,AliExpress,5.243068892317559,0,1,0,1,4,15,6,0
25312,Tülay Gumprich-Holt,24,Google,Pixel 7a,828.34,EUR,0.93,2,Negative,Germany,German,2023-11-18,True,2,2,1,1,1,2,AliExpress,6.72063020374386,0,1,0,1,1,11,3,0
25318,Ekapad Devi,48,Samsung,Galaxy Note 20,524.34,INR,83.0,1,Negative,India,Hindi,2023-05-30,True,1,2,1,1,1,2,AliExpress,6.264045672024523,0,1,0,1,5,2,4,0
25323,Catarina da Rosa,18,Apple,iPhone 14,1044.34,BRL,5.7,1,Negative,Brazil,Portuguese,2024-05-10,True,1,1,2,1,1,2,Flipkart,6.952097470332872,0,1,0,1,0,19,1,0
25324,Stacy Harmon,29,Realme,Realme 12 Pro,392.02,AED,3.67,2,Negative,UAE,English,2024-01-08,True,1,3,3,1,3,1,eBay,5.973860501159621,0,1,0,1,4,15,5,0
25325,Nisha Pillay,37,Apple,iPhone 15 Pro,972.49,INR,83.0,3,Positive,India,Hindi,2023-10-21,False,1,2,2,1,1,8,Amazon,6.880887552545833,2,0,2,0,0,20,4,0
25327,Mr Dominic Gregory,36,OnePlus,OnePlus 11R,825.82,GBP,0.78,1,Negative,UK,English,2024-11-30,True,2,1,1,1,1,1,Amazon,6.71758701716188,0,1,0,1,3,7,6,0
25328,Mr Alexander Davison,18,Xiaomi,Poco X6,698.71,GBP,0.78,2,Negative,UK,English,2025-01-26,True,2,1,1,2,4,0,Amazon,6.550665963489084,0,1,0,1,6,13,6,0
25330,Shaun Juarez,23,Samsung,Galaxy S24,1141.22,AUD,1.53,3,Negative,Australia,English,2024-01-08,True,5,3,2,2,1,2,Amazon,7.040729016145752,0,1,0,1,5,3,0,0
25332,Danny Chavez,35,Samsung,Galaxy A55,796.44,CAD,1.38,3,Neutral,Canada,English,2023-06-20,True,5,3,2,4,1,0,BestBuy,6.681406596718979,1,1,1,1,5,1,2,0
25333,Tracey Baldwin,36,Google,Pixel 7a,737.95,AUD,1.53,2,Neutral,Australia,English,2025-03-09,False,1,2,1,1,1,2,BestBuy,6.605230259660582,1,0,1,0,1,11,0,0
25337,Hitesh Gulati,40,Google,Pixel 6,1025.62,INR,83.0,2,Neutral,India,Hindi,2025-05-15,True,3,1,2,3,4,3,AliExpress,6.934027131720967,1,1,1,1,1,10,4,0
25338,Elisa Pacheco,18,Apple,iPhone 14,926.08,BRL,5.7,3,Neutral,Brazil,Portuguese,2024-12-28,True,2,1,3,3,3,3,Amazon,6.8320398617343585,1,1,1,1,0,19,1,0
25340,Eric Soto,27,Google,Pixel 8,1047.98,USD,1.0,3,Neutral,USA,English,2023-03-25,True,2,3,3,3,2,2,Amazon,6.955573542437612,1,1,1,1,1,12,7,0
25344,Christine Simon,32,OnePlus,OnePlus 11R,880.09,USD,1.0,2,Neutral,USA,English,2023-03-19,False,2,1,2,1,2,1,BestBuy,6.781159777358727,1,0,1,0,3,7,7,0
25346,Mr Geoffrey Bates,28,Realme,Realme Narzo 70,527.94,GBP,0.78,1,Negative,UK,English,2023-09-09,True,2,2,2,1,1,2,eBay,6.270875003875495,0,1,0,1,4,16,6,0
25348,Wendy Yang,26,Realme,Realme Narzo 70,533.17,CAD,1.38,1,Negative,Canada,English,2024-05-07,True,1,1,1,3,1,3,BestBuy,6.280714140356855,0,1,0,1,4,16,2,0
25350,Zashil Bala,34,Xiaomi,Redmi Note 13,621.05,INR,83.0,1,Negative,India,Hindi,2023-05-31,True,1,2,1,1,1,1,Flipkart,6.4330204753605,0,1,0,1,6,17,4,0
25351,Francesca Smith,41,Motorola,Razr 40,717.12,GBP,0.78,2,Neutral,UK,English,2024-12-09,True,1,2,1,2,2,4,AliExpress,6.576636686002628,1,1,1,1,2,14,6,0
25352,Michael Hernandez,18,Xiaomi,Redmi Note 13,619.86,USD,1.0,2,Negative,USA,English,2025-07-17,True,1,1,2,1,1,1,BestBuy,6.431105613683284,0,1,0,1,6,17,7,0
25358,Steven Castro,31,Motorola,Moto G Power,770.7,CAD,1.38,3,Neutral,Canada,English,2022-12-22,True,1,1,3,2,2,5,Flipkart,6.648595873463558,1,1,1,1,2,6,2,0
25359,Shane Hardy-Williams,22,OnePlus,OnePlus 11R,703.62,GBP,0.78,2,Neutral,UK,English,2025-03-12,True,2,2,1,1,1,2,BestBuy,6.5576586504035275,1,1,1,1,3,7,6,0
25360,Justin Long,20,Google,Pixel 7a,557.22,AED,3.67,1,Negative,UAE,English,2024-05-25,True,1,1,1,2,1,2,Amazon,6.324753149912172,0,1,0,1,1,11,5,0
25362,Paula Thompson,19,Google,Pixel 8,515.33,CAD,1.38,1,Negative,Canada,English,2023-08-19,True,1,1,1,1,1,3,Amazon,6.246746095949999,0,1,0,1,1,12,2,0
25363,Maren Franke,23,Xiaomi,Poco X6,291.82,EUR,0.93,1,Neutral,Germany,German,2024-03-23,True,1,1,1,1,1,3,AliExpress,5.679558085765336,1,1,1,1,6,13,3,0
25364,Gael Henrique Montenegro,33,Realme,Realme 12 Pro,362.57,BRL,5.7,2,Negative,Brazil,Portuguese,2024-08-30,True,2,1,1,1,3,2,AliExpress,5.895971850648506,0,1,0,1,4,15,1,0
25365,Francis Stewart,27,Motorola,Razr 40,790.44,AUD,1.53,2,Neutral,Australia,English,2024-03-12,True,1,3,1,3,2,4,Amazon,6.673854071014968,1,1,1,1,2,14,0,0
25370,Christian O'Brien,35,OnePlus,OnePlus 12,877.43,GBP,0.78,2,Neutral,UK,English,2024-04-28,False,3,1,3,2,2,0,Flipkart,6.77813622317753,1,0,1,0,3,8,6,0
25371,Tamanna Acharya,43,Google,Pixel 7a,620.71,INR,83.0,3,Positive,India,Hindi,2025-02-06,False,1,3,1,2,1,4,BestBuy,6.432473746074353,2,0,2,0,1,11,4,0
25374,Benjamim Almeida,27,Samsung,Galaxy S24,1348.12,BRL,5.7,3,Positive,Brazil,Portuguese,2025-09-23,True,2,3,2,2,2,5,Amazon,7.207207807032833,2,1,2,1,5,3,1,0
25382,Patrick Dalton,22,Google,Pixel 7a,640.79,AED,3.67,1,Neutral,UAE,English,2023-07-08,True,2,1,1,1,1,2,Flipkart,6.4642611473764315,1,1,1,1,1,11,5,0
25383,Carlos Hill,23,Motorola,Moto G Power,558.86,CAD,1.38,2,Neutral,Canada,English,2024-07-07,True,1,1,2,1,1,1,BestBuy,6.327686752473985,1,1,1,1,2,6,2,0
25388,Jason Craig,18,Motorola,Edge 50,388.3,CAD,1.38,2,Negative,Canada,English,2024-06-07,False,3,2,1,1,1,6,Amazon,5.96435025461641,0,0,0,0,2,0,2,0
25391,Rebecca Townsend,34,Motorola,Edge 50,229.25,USD,1.0,2,Neutral,USA,English,2025-03-22,True,3,3,2,4,3,3,Flipkart,5.439165675135416,1,1,1,1,2,0,7,0
25394,Martina Jüttner,18,Xiaomi,Poco X6,618.2,EUR,0.93,3,Neutral,Germany,German,2025-02-21,True,2,3,4,2,1,1,BestBuy,6.428428322275518,1,1,1,1,6,13,3,0
25395,Lukas Mühle B.Sc.,39,Apple,iPhone 14,1387.76,EUR,0.93,4,Positive,Germany,German,2023-01-01,False,2,2,1,2,3,3,Amazon,7.236166541647987,2,0,2,0,0,19,3,0
25397,Giuseppina Hänel,34,Apple,iPhone SE,1252.94,EUR,0.93,1,Negative,Germany,German,2024-12-06,True,1,1,2,2,1,0,Flipkart,7.134045873158215,0,1,0,1,0,21,3,0
25399,Ravi Lucca das Neves,25,Realme,Realme Narzo 70,388.93,BRL,5.7,1,Negative,Brazil,Portuguese,2022-11-06,False,1,1,1,1,1,2,Amazon,5.965967235834453,0,0,0,0,4,16,1,0
25400,Rachael Barlow-Dodd,31,Xiaomi,Mi 13 Pro,341.36,GBP,0.78,3,Neutral,UK,English,2025-05-02,False,2,4,2,3,3,2,BestBuy,5.835862815013409,1,0,1,0,6,5,6,0
25402,Yahvi Warrior,31,OnePlus,OnePlus 12,707.7,INR,83.0,3,Neutral,India,Hindi,2024-11-25,True,4,3,1,2,1,1,eBay,6.56343230581621,1,1,1,1,3,8,4,0
25405,Valerie Moody,53,OnePlus,OnePlus Nord 3,979.5,USD,1.0,3,Neutral,USA,English,2024-08-05,True,3,2,3,2,2,1,Flipkart,6.888062645636401,1,1,1,1,3,9,7,0
25407,Ing. Hülya Naser,37,Apple,iPhone 14,1381.76,EUR,0.93,3,Positive,Germany,German,2023-08-23,True,2,1,3,2,2,3,BestBuy,7.231836780813923,2,1,2,1,0,19,3,0
25408,Devon Santos,35,OnePlus,OnePlus 11R,980.69,AED,3.67,3,Positive,UAE,English,2024-05-20,False,3,3,2,3,1,3,eBay,6.889275576235266,2,0,2,0,3,7,5,0
25413,Lisa Smith,25,OnePlus,OnePlus Nord 3,812.35,AED,3.67,2,Neutral,UAE,English,2022-11-02,True,3,3,1,1,3,0,eBay,6.7011615212124624,1,1,1,1,3,9,5,0
25414,Georgia Gallagher,23,Apple,iPhone 15 Pro,1358.24,GBP,0.78,3,Neutral,UK,English,2024-04-02,False,1,3,2,3,3,0,BestBuy,7.214680999000622,1,0,1,0,0,20,6,0
25419,Kathryn Palmer MD,18,Apple,iPhone 13,802.37,AUD,1.53,3,Neutral,Australia,English,2023-10-29,False,2,3,1,2,3,3,eBay,6.688815379928501,1,0,1,0,0,18,0,0
25420,Joseph Thompson,31,Apple,iPhone 15 Pro,925.15,AED,3.67,2,Neutral,UAE,English,2024-04-30,True,2,3,2,1,1,2,eBay,6.831036208568732,1,1,1,1,0,20,5,0
25424,Dr. Emanuel Cavalcante,38,Motorola,Edge 50,533.59,BRL,5.7,1,Neutral,Brazil,Portuguese,2023-10-05,True,1,2,1,2,1,3,BestBuy,6.281500097955606,1,1,1,1,2,0,1,0
25427,Thomas Soman,35,Samsung,Galaxy S24,1014.01,INR,83.0,2,Negative,India,Hindi,2022-11-18,True,3,1,1,3,2,1,BestBuy,6.922653743644104,0,1,0,1,5,3,4,0
25433,Allana Moraes,33,OnePlus,OnePlus 12,444.94,BRL,5.7,2,Neutral,Brazil,Portuguese,2023-03-08,True,3,1,1,1,1,3,Amazon,6.100184413822224,1,1,1,1,3,8,1,0
25437,Yachana Ahluwalia,18,Google,Pixel 7a,576.76,INR,83.0,2,Negative,India,Hindi,2025-10-10,True,1,3,2,1,1,3,AliExpress,6.359158557529147,0,1,0,1,1,11,4,0
25438,Regina Gonzalez,28,Apple,iPhone SE,1396.29,CAD,1.38,2,Neutral,Canada,English,2023-05-11,True,3,2,1,1,1,2,eBay,7.242289925401522,1,1,1,1,0,21,2,0
25439,Shelby Clark,44,Realme,Realme 12 Pro,225.25,AED,3.67,1,Negative,UAE,English,2024-10-23,True,1,2,1,2,1,1,eBay,5.421640582580036,0,1,0,1,4,15,5,0
25443,Cindy Jackson,38,OnePlus,OnePlus 11R,743.47,USD,1.0,3,Positive,USA,English,2025-04-13,True,4,1,2,3,1,3,Flipkart,6.612672555811843,2,1,2,1,3,7,7,0
25448,Anthony Borges,29,OnePlus,OnePlus 12,858.73,BRL,5.7,3,Neutral,Brazil,Portuguese,2023-02-14,True,2,3,5,3,2,1,eBay,6.756618386465467,1,1,1,1,3,8,1,0
25449,Aryan Nadig,40,Apple,iPhone 13,1191.06,INR,83.0,2,Negative,India,Hindi,2023-05-01,True,1,2,1,2,1,1,store,7.0834381819289725,0,1,0,1,0,18,4,0
25450,Deborah Thornton,18,Samsung,Galaxy A55,926.57,AUD,1.53,3,Negative,Australia,English,2025-07-11,True,3,3,2,3,2,1,AliExpress,6.832568263331858,0,1,0,1,5,1,0,0
25451,Kelly Anderson,38,Xiaomi,Mi 13 Pro,505.49,AUD,1.53,3,Neutral,Australia,English,2024-11-28,False,4,3,1,1,1,1,AliExpress,6.227504580157212,1,0,1,0,6,5,0,0
25453,Cameron Juarez,32,Xiaomi,Redmi Note 13,572.98,USD,1.0,2,Neutral,USA,English,2025-03-27,True,3,1,1,3,1,3,Flipkart,6.352594552506953,1,1,1,1,6,17,7,0
25455,Jennifer Gamble,46,OnePlus,OnePlus 11R,386.98,CAD,1.38,3,Neutral,Canada,English,2025-01-08,True,2,2,2,4,1,7,eBay,5.96095379190296,1,1,1,1,3,7,2,0
25456,Albert Pacheco,30,Apple,iPhone 14,1284.86,AED,3.67,1,Negative,UAE,English,2023-04-19,True,1,1,1,1,1,3,Flipkart,7.15918303417464,0,1,0,1,0,19,5,0
25466,Paul Anderson,24,Motorola,Moto G Power,415.61,USD,1.0,2,Negative,USA,English,2023-03-28,True,1,1,2,1,1,0,eBay,6.032150532379399,0,1,0,1,2,6,7,0
25468,Michael Frank,33,Samsung,Galaxy Note 20,1140.69,AED,3.67,2,Neutral,UAE,English,2024-07-27,True,1,2,4,1,2,1,Amazon,7.040264899775568,1,1,1,1,5,2,5,0
25469,Brittany Avila,44,Realme,Realme 12 Pro,249.91,CAD,1.38,2,Neutral,Canada,English,2023-08-22,False,1,2,3,3,3,1,AliExpress,5.525094309094667,1,0,1,0,4,15,2,0
25470,Vasudha Bhalla,31,Apple,iPhone 15 Pro,1015.43,INR,83.0,2,Negative,India,Hindi,2022-11-18,True,1,2,1,2,3,1,Flipkart,6.924051766949029,0,1,0,1,0,20,4,0
25471,Mariana Casa Grande,52,Samsung,Galaxy Note 20,1281.28,BRL,5.7,3,Negative,Brazil,Portuguese,2025-06-03,False,2,2,3,1,2,1,AliExpress,7.156395022369249,0,0,0,0,5,2,1,0
25476,Ria Srinivasan,20,Realme,Realme 12 Pro,254.07,INR,83.0,2,Neutral,India,Hindi,2024-04-05,True,1,2,3,2,1,2,AliExpress,5.541538017291425,1,1,1,1,4,15,4,0
25477,Betina Holzapfel B.A.,51,OnePlus,OnePlus Nord 3,398.7,EUR,0.93,1,Neutral,Germany,German,2025-09-24,False,1,1,1,1,1,3,BestBuy,5.990714265717278,1,0,1,0,3,9,3,0
25479,Irmhild Schleich,35,OnePlus,OnePlus 11R,455.29,EUR,0.93,2,Neutral,Germany,German,2024-10-20,True,1,1,1,1,1,1,AliExpress,6.12312857228668,1,1,1,1,3,7,3,0
25482,Dr. Vitor Hugo Porto,40,Realme,Realme 12 Pro,556.28,BRL,5.7,1,Negative,Brazil,Portuguese,2023-11-01,True,1,1,1,1,1,1,BestBuy,6.323067806617691,0,1,0,1,4,15,1,0
25483,Jean Mooney,22,OnePlus,OnePlus 12,399.75,AED,3.67,3,Positive,UAE,English,2025-04-17,True,1,2,2,3,3,2,eBay,5.993337791489663,2,1,2,1,3,8,5,0
25484,Emma Dunn,18,Xiaomi,Redmi Note 13,389.37,GBP,0.78,2,Neutral,UK,English,2024-01-22,False,1,1,2,1,1,3,AliExpress,5.96709500732397,1,0,1,0,6,17,6,0
25489,Danny Fisher,31,Apple,iPhone 14,1305.96,CAD,1.38,2,Neutral,Canada,English,2024-04-13,True,3,1,1,3,2,3,eBay,7.175459108718253,1,1,1,1,0,19,2,0
25490,Lauren Metcalfe,18,Samsung,Galaxy A55,650.59,GBP,0.78,2,Neutral,UK,English,2023-11-26,True,2,2,2,1,2,2,Flipkart,6.4794155297715745,1,1,1,1,5,1,6,0
25493,Kate Nolan,44,Apple,iPhone 15 Pro,709.21,GBP,0.78,2,Neutral,UK,English,2023-10-15,True,2,2,1,1,1,4,AliExpress,6.5655607009505506,1,1,1,1,0,20,6,0
25497,Philip Collins,23,Samsung,Galaxy Z Flip,945.19,GBP,0.78,2,Neutral,UK,English,2023-10-12,True,1,1,1,1,1,2,Flipkart,6.85244339455105,1,1,1,1,5,4,6,0
25500,Corey Wood,18,Apple,iPhone 13,1289.96,AUD,1.53,3,Neutral,Australia,English,2024-11-07,False,2,1,2,2,2,0,AliExpress,7.1631414066330965,1,0,1,0,0,18,0,0
25505,Mary Lane PhD,36,Google,Pixel 6,884.45,USD,1.0,1,Negative,USA,English,2024-02-28,False,1,1,2,1,1,3,BestBuy,6.786095990354808,0,0,0,0,1,10,7,0
25511,Guiseppe Roskoth-auch Schlauchin,33,Apple,iPhone 14,1360.08,EUR,0.93,3,Positive,Germany,German,2024-10-24,True,1,2,2,2,4,5,Amazon,7.216033781232568,2,1,2,1,0,19,3,0
25513,Waldemar Jessel,43,Motorola,Razr 40,723.94,EUR,0.93,3,Negative,Germany,German,2023-04-09,True,2,1,1,4,4,2,BestBuy,6.586088892809301,0,1,0,1,2,14,3,0
25514,Dr Henry Carter,40,Google,Pixel 8,1084.36,GBP,0.78,2,Neutral,UK,English,2025-07-21,True,1,2,1,2,2,2,eBay,6.989667008177053,1,1,1,1,1,12,6,0
25515,Stephen Gill,39,Google,Pixel 6,564.55,GBP,0.78,1,Neutral,UK,English,2024-12-14,True,1,1,1,1,1,2,AliExpress,6.33779870897739,1,1,1,1,1,10,6,0
25518,Advika Karan,21,Xiaomi,Poco X6,234.66,INR,83.0,2,Negative,India,Hindi,2025-05-25,True,2,1,3,1,3,0,store,5.462390088285194,0,1,0,1,6,13,4,0
25519,Alison Hopkins,32,OnePlus,OnePlus 11R,753.68,GBP,0.78,2,Negative,UK,English,2023-05-18,False,1,2,1,1,3,1,BestBuy,6.626293818343412,0,0,0,0,3,7,6,0
