review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,price_usd_log,sentiment_encoded,verified_purchase_encoded,sentiment_enc,verified_enc,brand_enc,model_enc,country_enc,cluster
21302,Louis Thomas,36,Apple,iPhone 15 Pro,1184.95,GBP,0.78,3,Neutral,UK,English,2024-04-18,True,4,3,2,3,4,1,eBay,7.078299420152955,1,1,1,1,0,20,6,1
21303,Keith Robles,45,Google,Pixel 7a,825.62,AED,3.67,5,Positive,UAE,English,2024-08-03,True,5,2,5,4,5,9,AliExpress,6.7173450972845625,2,1,2,1,1,11,5,1
21305,Kim Washington,33,Apple,iPhone 13,1080.22,USD,1.0,4,Positive,USA,English,2023-03-19,True,4,2,2,5,4,2,AliExpress,6.985845312196431,2,1,2,1,0,18,7,1
21306,Mrs Carole Smith,46,Samsung,Galaxy Note 20,1124.85,GBP,0.78,4,Positive,UK,English,2023-03-11,True,5,4,3,3,5,7,eBay,7.026293584905669,2,1,2,1,5,2,6,1
21307,Angelica Hiller,19,Motorola,Edge 50,568.35,EUR,0.93,5,Positive,Germany,German,2024-10-30,True,4,5,4,5,5,7,Amazon,6.344495359256614,2,1,2,1,2,0,3,1
21308,Brenda Morgan,41,Samsung,Galaxy Note 20,606.46,USD,1.0,5,Positive,USA,English,2024-06-11,True,3,4,4,5,4,5,BestBuy,6.409286329425518,2,1,2,1,5,2,7,1
21314,Chakradhar Walia,37,Realme,Realme 12 Pro,251.45,INR,83.0,5,Positive,India,Hindi,2025-01-16,False,5,4,5,4,3,9,AliExpress,5.531213209304925,2,0,2,0,4,15,4,1
21315,Alwine Hermighausen B.Eng.,33,Realme,Realme 12 Pro,393.75,EUR,0.93,4,Positive,Germany,German,2025-03-29,True,4,5,5,4,4,4,AliExpress,5.978252653135751,2,1,2,1,4,15,3,1
21316,Josephine Rowley,27,Motorola,Moto G Power,723.59,GBP,0.78,4,Positive,UK,English,2022-11-27,True,3,4,3,5,4,6,BestBuy,6.585605977648108,2,1,2,1,2,6,6,1
21318,Igor Textor-Klotz,31,OnePlus,OnePlus Nord 3,820.04,EUR,0.93,3,Positive,Germany,German,2025-07-15,True,3,2,3,3,1,4,AliExpress,6.710571829337459,2,1,2,1,3,9,3,1
21321,Linda Wade,26,Motorola,Moto G Power,337.16,AED,3.67,5,Positive,UAE,English,2025-08-27,True,5,5,3,4,5,9,Amazon,5.823519156258534,2,1,2,1,2,6,5,1
21324,Francisco Cavalcanti,30,Motorola,Edge 50,636.64,BRL,5.7,4,Positive,Brazil,Portuguese,2023-09-15,False,3,3,2,3,1,5,AliExpress,6.457773860765446,2,0,2,0,2,0,1,1
21325,Pedro Henrique Albuquerque,28,Apple,iPhone 14,1410.61,BRL,5.7,4,Positive,Brazil,Portuguese,2024-07-30,True,3,2,4,3,4,4,AliExpress,7.252486175935841,2,1,2,1,0,19,1,1
21327,Michael Riley,49,Samsung,Galaxy A55,1057.19,AED,3.67,3,Positive,UAE,English,2025-08-15,True,4,3,1,4,2,9,eBay,6.964315180415929,2,1,2,1,5,1,5,1
21333,Larry Guerrero,21,OnePlus,OnePlus Nord 3,752.13,AUD,1.53,3,Positive,Australia,English,2025-06-27,True,3,1,2,4,3,4,AliExpress,6.624237855661131,2,1,2,1,3,9,0,1
21339,Nancy Hill,18,Xiaomi,Redmi Note 13,631.66,AUD,1.53,4,Positive,Australia,English,2022-12-26,True,3,4,2,4,3,2,BestBuy,6.4499331530384465,2,1,2,1,6,17,0,1
21340,Tara Wright,28,Apple,iPhone 14,1479.45,AED,3.67,5,Positive,UAE,English,2024-08-28,False,4,3,3,3,5,1,eBay,7.300101374597149,2,0,2,0,0,19,5,1
21341,Osha Minhas,30,Google,Pixel 7a,899.92,INR,83.0,4,Positive,India,Hindi,2024-11-25,True,3,4,4,4,4,7,Flipkart,6.8034164634331775,2,1,2,1,1,11,4,1
21343,Murilo Campos,37,Xiaomi,Poco X6,260.66,BRL,5.7,5,Positive,Brazil,Portuguese,2023-10-06,True,5,2,5,4,5,9,BestBuy,5.56704595108273,2,1,2,1,6,13,1,1
21344,Dra. Ana Clara Lopes,36,Google,Pixel 6,1004.39,BRL,5.7,3,Positive,Brazil,Portuguese,2025-05-05,True,3,3,3,1,5,3,Amazon,6.913130804918977,2,1,2,1,1,10,1,1
21345,Michael Ruiz,42,Apple,iPhone 14,1022.2,AUD,1.53,4,Positive,Australia,English,2023-10-03,True,3,4,3,5,5,6,eBay,6.930690250264633,2,1,2,1,0,19,0,1
21346,Yadavi Balakrishnan,43,Motorola,Edge 50,359.12,INR,83.0,3,Positive,India,Hindi,2023-06-19,True,2,2,3,3,3,5,AliExpress,5.886437309240276,2,1,2,1,2,0,4,1
21347,Sophia Mendes,22,Google,Pixel 6,967.93,BRL,5.7,4,Positive,Brazil,Portuguese,2025-01-23,True,3,2,3,4,5,3,AliExpress,6.876192369859289,2,1,2,1,1,10,1,1
21348,Johnny Anderson,25,Samsung,Galaxy Note 20,648.51,USD,1.0,4,Positive,USA,English,2023-12-10,True,3,3,5,3,4,5,Amazon,6.476218232450944,2,1,2,1,5,2,7,1
21349,Andre Butler,38,Xiaomi,Poco X6,216.15,AUD,1.53,4,Positive,Australia,English,2024-03-29,True,4,3,3,2,4,5,Amazon,5.380588358980831,2,1,2,1,6,13,0,1
21350,Jacob Page,40,Google,Pixel 8,825.64,USD,1.0,4,Positive,USA,English,2024-12-03,False,3,3,1,3,3,6,AliExpress,6.7173692919061,2,0,2,0,1,12,7,1
21352,Diego Barbosa,48,Xiaomi,Redmi Note 13,439.89,BRL,5.7,4,Positive,Brazil,Portuguese,2023-11-11,False,5,3,4,1,2,0,Flipkart,6.088795411226659,2,0,2,0,6,17,1,1
21354,Samarth Dass,18,Apple,iPhone 14,1205.43,INR,83.0,5,Positive,India,Hindi,2025-07-23,True,4,4,5,4,4,9,Flipkart,7.095420864318509,2,1,2,1,0,19,4,1
21355,Ansh Bath,18,Google,Pixel 8,880.89,INR,83.0,4,Positive,India,Hindi,2023-04-02,False,2,3,3,5,4,2,Flipkart,6.782067331675747,2,0,2,0,1,12,4,1
21356,Ljiljana Jacob,30,Motorola,Razr 40,731.94,EUR,0.93,4,Positive,Germany,German,2022-10-28,True,5,4,4,4,4,5,Amazon,6.597063843147503,2,1,2,1,2,14,3,1
21358,Luiz Gustavo Alves,22,Samsung,Galaxy Z Flip,663.23,BRL,5.7,4,Positive,Brazil,Portuguese,2023-09-25,False,5,3,3,3,5,7,Amazon,6.498628475040981,2,0,2,0,5,4,1,1
21361,Victoria Arnold-Howard,18,Google,Pixel 6,682.95,GBP,0.78,3,Positive,UK,English,2023-07-21,True,2,4,1,3,2,8,Amazon,6.527884815535454,2,1,2,1,1,10,6,1
21362,Larry Coleman,34,Motorola,Razr 40,531.23,USD,1.0,5,Positive,USA,English,2023-07-21,True,3,4,4,5,3,2,AliExpress,6.277075726740667,2,1,2,1,2,14,7,1
21363,Lori Kidd,29,Apple,iPhone 14,1150.0,USD,1.0,4,Positive,USA,English,2024-01-07,True,4,2,3,4,4,4,Flipkart,7.048386408721883,2,1,2,1,0,19,7,1
21365,Dom Moura,36,OnePlus,OnePlus 12,646.32,BRL,5.7,5,Positive,Brazil,Portuguese,2024-12-22,True,5,3,5,4,5,4,store,6.472840762648684,2,1,2,1,3,8,1,1
21367,John Martinez,23,OnePlus,OnePlus Nord 3,894.17,AED,3.67,4,Positive,UAE,English,2023-04-01,True,3,4,3,5,5,9,BestBuy,6.79701364437183,2,1,2,1,3,9,5,1
21368,Dan Knapp,35,Samsung,Galaxy S24,853.55,CAD,1.38,4,Positive,Canada,English,2023-02-07,True,4,4,5,5,3,1,eBay,6.7505750145945145,2,1,2,1,5,3,2,1
21370,Luara Rezende,27,Realme,Realme 12 Pro,422.76,BRL,5.7,4,Positive,Brazil,Portuguese,2023-10-31,True,4,3,4,3,5,8,Amazon,6.049167257236271,2,1,2,1,4,15,1,1
21372,Noah Badami,26,Google,Pixel 8,710.13,INR,83.0,5,Positive,India,Hindi,2023-11-27,True,5,5,5,3,5,3,Flipkart,6.566855254158767,2,1,2,1,1,12,4,1
21376,Brian Sheppard-Arnold,30,Realme,Realme Narzo 70,527.99,GBP,0.78,4,Positive,UK,English,2025-04-20,True,4,3,1,3,3,8,AliExpress,6.270969528087942,2,1,2,1,4,16,6,1
21380,Tanveer Butala,38,Samsung,Galaxy Z Flip,1307.06,INR,83.0,4,Positive,India,Hindi,2024-02-14,False,2,1,5,4,4,4,BestBuy,7.176300402524709,2,0,2,0,5,4,4,1
21382,Shane Miller,22,Realme,Realme Narzo 70,414.19,CAD,1.38,4,Positive,Canada,English,2023-03-22,True,3,3,3,3,3,6,BestBuy,6.0287362467832155,2,1,2,1,4,16,2,1
21387,Joseph Hopkins,22,Xiaomi,Poco X6,224.39,USD,1.0,4,Positive,USA,English,2023-01-03,True,3,3,5,1,3,5,AliExpress,5.417832235049179,2,1,2,1,6,13,7,1
21388,Chandresh Tata,30,OnePlus,OnePlus 11R,389.41,INR,83.0,4,Positive,India,Hindi,2023-01-13,True,4,5,3,3,2,5,eBay,5.967197468964984,2,1,2,1,3,7,4,1
21392,Jacob Palla,28,Motorola,Razr 40,621.55,INR,83.0,4,Neutral,India,Hindi,2023-06-12,True,4,1,4,4,3,4,eBay,6.433823946398421,1,1,1,1,2,14,4,1
21393,Wendy Vincent,24,Xiaomi,Poco X6,336.98,GBP,0.78,4,Positive,UK,English,2025-01-16,True,3,1,4,3,1,4,eBay,5.822986722134678,2,1,2,1,6,13,6,1
21396,Zachary Gonzales,42,Google,Pixel 8,822.69,AED,3.67,4,Positive,UAE,English,2025-05-11,True,4,4,3,4,4,6,eBay,6.713794245531151,2,1,2,1,1,12,5,1
21403,Sra. Lara Freitas,19,Apple,iPhone 13,919.64,BRL,5.7,4,Positive,Brazil,Portuguese,2024-10-27,False,3,4,4,3,2,2,eBay,6.825069080363183,2,0,2,0,0,18,1,1
21404,Unnati Saraf,30,Google,Pixel 6,930.44,INR,83.0,4,Positive,India,Hindi,2025-09-07,True,5,2,3,5,5,5,Amazon,6.836731775728761,2,1,2,1,1,10,4,1
21405,Paul Martinez,42,Xiaomi,Redmi Note 13,611.89,AUD,1.53,4,Negative,Australia,English,2023-09-11,False,4,4,5,5,4,1,BestBuy,6.418185474483234,0,0,0,0,6,17,0,1
21409,Dipl.-Ing. Belinda Klingelhöfer,29,Samsung,Galaxy Note 20,1250.49,EUR,0.93,4,Positive,Germany,German,2024-05-27,True,2,4,3,3,4,5,Flipkart,7.1320901204283995,2,1,2,1,5,2,3,1
21412,Leah Yates,27,Apple,iPhone 14,1144.23,GBP,0.78,3,Neutral,UK,English,2025-05-20,True,3,2,2,4,3,5,store,7.043360769178433,1,1,1,1,0,19,6,1
21413,Linda Rowe,31,OnePlus,OnePlus Nord 3,700.44,CAD,1.38,5,Positive,Canada,English,2023-12-04,False,4,5,5,3,4,2,BestBuy,6.553135364879542,2,0,2,0,3,9,2,1
21415,Stephen Vasquez,27,Motorola,Moto G Power,751.69,USD,1.0,5,Positive,USA,English,2023-05-08,True,5,5,5,3,5,4,AliExpress,6.6236534564467195,2,1,2,1,2,6,7,1
21419,Kevin Davis,22,Google,Pixel 7a,778.1,AED,3.67,4,Positive,UAE,English,2023-12-14,True,4,3,4,4,3,7,Amazon,6.6581394073368125,2,1,2,1,1,11,5,1
21425,Graham Hawkins,36,Xiaomi,Redmi Note 13,472.5,GBP,0.78,4,Positive,UK,English,2023-05-23,True,3,3,3,3,4,5,Flipkart,6.160151912626133,2,1,2,1,6,17,6,1
21426,Liam Lowe,25,Xiaomi,Redmi Note 13,644.58,GBP,0.78,3,Positive,UK,English,2024-04-15,True,2,3,2,3,4,6,AliExpress,6.470149137541557,2,1,2,1,6,17,6,1
21429,Ronald Orr,18,Xiaomi,Mi 13 Pro,370.55,AED,3.67,4,Positive,UAE,English,2024-05-20,True,5,4,1,4,2,2,AliExpress,5.917683444603479,2,1,2,1,6,5,5,1
21431,Julia Hanson,27,OnePlus,OnePlus 11R,398.95,USD,1.0,3,Positive,USA,English,2025-10-04,False,3,4,2,4,3,9,AliExpress,5.991339539294831,2,0,2,0,3,7,7,1
21432,Kayla Lee,31,Realme,Realme Narzo 70,319.56,USD,1.0,3,Positive,USA,English,2024-10-31,False,4,2,3,1,5,3,Flipkart,5.7700694663278895,2,0,2,0,4,16,7,1
21434,Dipl.-Ing. Fadime Christoph,25,Realme,Realme Narzo 70,508.3,EUR,0.93,4,Positive,Germany,German,2024-10-12,True,5,3,5,5,3,4,Flipkart,6.233037233890559,2,1,2,1,4,16,3,1
21436,Sr. Vitor Nunes,45,Xiaomi,Poco X6,357.59,BRL,5.7,4,Positive,Brazil,Portuguese,2024-05-14,True,3,1,3,3,4,5,Amazon,5.8821796745579995,2,1,2,1,6,13,1,1
21437,Lunna da Conceição,39,Samsung,Galaxy Note 20,584.05,BRL,5.7,4,Positive,Brazil,Portuguese,2025-05-07,True,2,3,4,5,3,9,Amazon,6.371697313664967,2,1,2,1,5,2,1,1
21438,Gesche Gutknecht,31,Apple,iPhone 14,1131.63,EUR,0.93,5,Neutral,Germany,German,2023-12-26,True,5,4,4,5,4,1,Flipkart,7.032297641056264,1,1,1,1,0,19,3,1
21440,Daniel da Rocha,36,OnePlus,OnePlus 12,782.76,BRL,5.7,4,Positive,Brazil,Portuguese,2024-07-20,True,2,4,2,4,4,5,BestBuy,6.664102851036387,2,1,2,1,3,8,1,1
21442,Isabella Larson,42,Xiaomi,Poco X6,348.04,USD,1.0,3,Positive,USA,English,2024-10-09,False,3,3,3,2,2,3,Amazon,5.855186528815354,2,0,2,0,6,13,7,1
21444,Nicole Mccormick,48,OnePlus,OnePlus Nord 3,426.71,AED,3.67,4,Positive,UAE,English,2023-04-02,True,2,4,4,5,2,6,AliExpress,6.058445395833979,2,1,2,1,3,9,5,1
21445,Madhav Mohan,36,Xiaomi,Poco X6,374.07,INR,83.0,4,Positive,India,Hindi,2023-06-29,True,5,3,4,4,3,2,AliExpress,5.927112675217023,2,1,2,1,6,13,4,1
21447,Hadassa Garcia,39,Motorola,Moto G Power,551.79,BRL,5.7,5,Positive,Brazil,Portuguese,2024-02-27,True,3,5,4,5,5,8,Flipkart,6.314978182564803,2,1,2,1,2,6,1,1
21448,Leopold Keudel,25,Samsung,Galaxy Note 20,838.33,EUR,0.93,3,Positive,Germany,German,2024-07-23,True,2,2,3,3,3,3,AliExpress,6.732603954522419,2,1,2,1,5,2,3,1
21450,Courtney Powell,25,Xiaomi,Poco X6,413.08,CAD,1.38,5,Positive,Canada,English,2023-04-30,True,5,5,5,4,5,2,AliExpress,6.026059191872481,2,1,2,1,6,13,2,1
21454,Dipl.-Ing. Wiebke Scheibe B.Eng.,18,Motorola,Edge 50,745.57,EUR,0.93,4,Positive,Germany,German,2025-04-12,True,3,3,2,4,3,7,AliExpress,6.615489383514038,2,1,2,1,2,0,3,1
21456,Martha Bennett,18,Apple,iPhone SE,855.3,CAD,1.38,4,Positive,Canada,English,2024-11-11,True,5,5,3,5,2,2,AliExpress,6.752620782032146,2,1,2,1,0,21,2,1
21459,Sra. Maria Vitória Sampaio,25,Samsung,Galaxy S24,573.41,BRL,5.7,4,Positive,Brazil,Portuguese,2024-10-09,False,4,5,4,2,5,6,store,6.353343427053224,2,0,2,0,5,3,1,1
21460,Urvi Kalla,18,OnePlus,OnePlus 12,528.79,INR,83.0,4,Positive,India,Hindi,2025-02-27,True,2,3,4,5,4,4,AliExpress,6.272480701612646,2,1,2,1,3,8,4,1
21464,Henrique Casa Grande,37,Apple,iPhone 13,1438.7,BRL,5.7,5,Positive,Brazil,Portuguese,2024-08-22,True,4,5,4,5,3,4,AliExpress,7.27219003753231,2,1,2,1,0,18,1,1
21465,Anna Burns,28,Motorola,Moto G Power,270.82,CAD,1.38,4,Positive,Canada,English,2025-06-22,False,4,4,2,3,4,3,eBay,5.6051400825272015,2,0,2,0,2,6,2,1
21466,Reinhold Linke B.A.,39,OnePlus,OnePlus Nord 3,956.89,EUR,0.93,4,Positive,Germany,German,2024-12-03,True,2,4,5,3,4,4,Flipkart,6.864732948831274,2,1,2,1,3,9,3,1
21471,Joy Bentley,29,Apple,iPhone 13,881.56,CAD,1.38,4,Positive,Canada,English,2025-01-07,True,3,2,2,4,3,6,AliExpress,6.7828267751648825,2,1,2,1,0,18,2,1
21475,Julie Baker,48,OnePlus,OnePlus 12,466.65,AUD,1.53,4,Positive,Australia,English,2024-05-26,False,3,4,2,3,3,8,BestBuy,6.14772015288056,2,0,2,0,3,8,0,1
21476,Adam Clark,18,Apple,iPhone 13,1337.9,AUD,1.53,4,Positive,Australia,English,2024-01-29,True,3,2,4,3,3,4,AliExpress,7.1996036603033335,2,1,2,1,0,18,0,1
21482,Hannah Hornig,27,OnePlus,OnePlus 12,375.21,EUR,0.93,4,Positive,Germany,German,2024-10-11,True,4,2,3,5,4,7,Flipkart,5.930147498119174,2,1,2,1,3,8,3,1
21483,Luiz Gustavo Fonseca,42,Apple,iPhone 15 Pro,1210.18,BRL,5.7,4,Positive,Brazil,Portuguese,2023-11-08,True,2,4,3,2,5,5,eBay,7.099350369997313,2,1,2,1,0,20,1,1
21484,Monica Stewart DDS,27,OnePlus,OnePlus 11R,734.33,USD,1.0,4,Positive,USA,English,2025-09-19,True,4,5,4,4,3,6,Amazon,6.600319378043495,2,1,2,1,3,7,7,1
21485,James Sweeney,34,Samsung,Galaxy S24,1250.54,AUD,1.53,4,Positive,Australia,English,2025-04-20,True,5,5,4,5,2,2,AliExpress,7.132130072007091,2,1,2,1,5,3,0,1
21486,Chelsey Holmes,29,Realme,Realme 12 Pro,340.29,CAD,1.38,4,Positive,Canada,English,2025-04-10,True,4,4,3,5,3,9,BestBuy,5.832732555747113,2,1,2,1,4,15,2,1
21487,Brian Newton-Burton,31,Motorola,Moto G Power,575.33,GBP,0.78,4,Neutral,UK,English,2025-04-16,True,3,5,3,5,4,4,AliExpress,6.356680413308461,1,1,1,1,2,6,6,1
21488,Darren Soto,18,Google,Pixel 6,842.61,AUD,1.53,4,Positive,Australia,English,2022-11-29,False,3,5,3,3,4,4,Flipkart,6.737690302493585,2,0,2,0,1,10,0,1
21489,William Perez,18,Samsung,Galaxy Z Flip,596.49,AED,3.67,3,Positive,UAE,English,2025-06-30,True,2,5,2,4,4,7,eBay,6.392737547263937,2,1,2,1,5,4,5,1
21490,Charles Warren,21,OnePlus,OnePlus 12,844.36,CAD,1.38,5,Positive,Canada,English,2022-12-14,False,5,5,4,5,3,7,Amazon,6.739762572132776,2,0,2,0,3,8,2,1
21492,Ana Carolina Monteiro,48,Realme,Realme Narzo 70,220.55,BRL,5.7,4,Positive,Brazil,Portuguese,2022-12-31,True,2,3,4,4,3,5,AliExpress,5.400648297645499,2,1,2,1,4,16,1,1
21495,Krista Cruz,53,Realme,Realme Narzo 70,204.66,AUD,1.53,4,Positive,Australia,English,2023-04-15,True,4,3,5,2,5,7,eBay,5.326224319801044,2,1,2,1,4,16,0,1
21496,Dr Jack Brown,40,Apple,iPhone 14,1278.03,GBP,0.78,5,Positive,UK,English,2024-10-19,True,3,3,4,5,5,3,Flipkart,7.153857257128622,2,1,2,1,0,19,6,1
21497,Rishi Ghosh,18,Apple,iPhone 14,751.48,INR,83.0,2,Neutral,India,Hindi,2025-05-29,False,3,4,4,2,2,4,eBay,6.623374418196738,1,0,1,0,0,19,4,1
21501,Tyrone Taylor,18,Google,Pixel 6,674.06,CAD,1.38,4,Positive,Canada,English,2023-10-20,True,2,3,4,3,3,5,AliExpress,6.514801575811036,2,1,2,1,1,10,2,1
21504,Iain Bennett,31,Realme,Realme Narzo 70,549.81,GBP,0.78,3,Neutral,UK,English,2023-07-25,True,3,2,3,3,5,2,BestBuy,6.3113899221000045,1,1,1,1,4,16,6,1
21506,Debra Crosby,38,Apple,iPhone SE,960.69,AED,3.67,4,Positive,UAE,English,2024-03-21,True,3,3,3,3,1,8,eBay,6.86869215341128,2,1,2,1,0,21,5,1
21507,Raghav Chandra,37,Google,Pixel 8,843.27,INR,83.0,3,Positive,India,Hindi,2024-08-22,True,3,1,2,4,3,5,eBay,6.738472348650465,2,1,2,1,1,12,4,1
21508,Mr Daniel Jones,26,Samsung,Galaxy S24,415.23,GBP,0.78,3,Neutral,UK,English,2023-10-25,False,3,3,3,4,5,6,Flipkart,6.031237992092261,1,0,1,0,5,3,6,1
21509,Hiral Zacharia,30,Google,Pixel 8,678.84,INR,83.0,4,Positive,India,Hindi,2024-03-07,False,3,3,2,3,3,9,store,6.521857476366502,2,0,2,0,1,12,4,1
21510,Manuella Barbosa,31,Realme,Realme Narzo 70,466.76,BRL,5.7,5,Positive,Brazil,Portuguese,2023-05-15,True,4,4,5,4,5,7,eBay,6.147955343867415,2,1,2,1,4,16,1,1
21512,Kathleen May,31,Realme,Realme 12 Pro,350.56,USD,1.0,4,Positive,USA,English,2024-12-31,False,5,4,5,4,4,6,Flipkart,5.862380393696444,2,0,2,0,4,15,7,1
21513,Charles Klein,35,Xiaomi,Redmi Note 13,477.7,AUD,1.53,4,Positive,Australia,English,2023-06-04,True,2,2,5,2,4,5,Flipkart,6.171074096398463,2,1,2,1,6,17,0,1
21517,William Sims,18,Google,Pixel 8,803.34,AED,3.67,3,Neutral,UAE,English,2024-08-02,True,2,3,3,4,2,4,eBay,6.6900220653602025,1,1,1,1,1,12,5,1
21518,Kevin Mills,18,Samsung,Galaxy A55,591.71,AED,3.67,5,Positive,UAE,English,2022-12-25,True,3,4,5,4,4,0,Flipkart,6.384705240593424,2,1,2,1,5,1,5,1
21519,Frank Godfrey,38,OnePlus,OnePlus 12,389.14,GBP,0.78,4,Positive,UK,English,2025-06-20,True,2,1,3,4,1,4,Flipkart,5.966505649066787,2,1,2,1,3,8,6,1
21521,Fernanda Correia,33,Google,Pixel 8,1054.89,BRL,5.7,5,Positive,Brazil,Portuguese,2022-12-12,True,5,5,3,5,5,5,eBay,6.962139292173816,2,1,2,1,1,12,1,1
21522,Dayamai Gaba,18,Google,Pixel 7a,1036.35,INR,83.0,3,Neutral,India,Hindi,2023-08-14,True,2,5,4,3,2,2,eBay,6.944424663339149,1,1,1,1,1,11,4,1
21523,Yash Chakraborty,35,Google,Pixel 8,922.72,INR,83.0,5,Positive,India,Hindi,2025-10-09,True,4,3,4,5,5,5,eBay,6.828408995415694,2,1,2,1,1,12,4,1
21525,Jennifer Evans,28,Apple,iPhone 14,1408.73,CAD,1.38,5,Positive,Canada,English,2022-12-18,True,3,5,5,5,2,4,Amazon,7.251153475674083,2,1,2,1,0,19,2,1
21527,Christine Jordan,18,Samsung,Galaxy Note 20,417.67,CAD,1.38,4,Positive,Canada,English,2023-04-22,True,2,4,5,3,3,3,Amazon,6.037083020111779,2,1,2,1,5,2,2,1
21529,João Gabriel Pastor,33,OnePlus,OnePlus 12,603.95,BRL,5.7,4,Positive,Brazil,Portuguese,2024-08-25,True,3,4,2,3,3,9,store,6.405145809987487,2,1,2,1,3,8,1,1
21530,Christopher Cain,22,OnePlus,OnePlus 11R,554.48,USD,1.0,3,Positive,USA,English,2025-05-10,True,2,3,2,1,3,7,AliExpress,6.31983260483118,2,1,2,1,3,7,7,1
21532,Gudrun Steckel,36,Samsung,Galaxy S24,1174.26,EUR,0.93,4,Positive,Germany,German,2024-01-17,True,1,3,3,3,4,5,eBay,7.069244678695949,2,1,2,1,5,3,3,1
21533,Dana Johnson,31,Apple,iPhone 15 Pro,1039.95,AUD,1.53,3,Positive,Australia,English,2023-04-08,True,3,4,2,2,3,3,AliExpress,6.947889036721783,2,1,2,1,0,20,0,1
21534,Austin Wong,18,Google,Pixel 7a,524.28,USD,1.0,3,Neutral,USA,English,2022-12-08,False,3,1,3,3,4,4,store,6.263931453753282,1,0,1,0,1,11,7,1
21536,Monica Yang,31,Apple,iPhone 15 Pro,944.12,CAD,1.38,5,Positive,Canada,English,2023-04-07,True,4,5,5,4,5,7,Flipkart,6.851311903558925,2,1,2,1,0,20,2,1
21537,Dawn Scott,28,Apple,iPhone SE,1347.32,AUD,1.53,4,Positive,Australia,English,2023-09-29,True,4,1,4,2,3,9,Amazon,7.206614652024043,2,1,2,1,0,21,0,1
21538,Nuran Zorbach,30,Realme,Realme 12 Pro,546.69,EUR,0.93,4,Neutral,Germany,German,2025-07-12,False,5,4,4,5,3,0,eBay,6.305709433452462,1,0,1,0,4,15,3,1
21539,Brenda Johnston,22,Samsung,Galaxy A55,1084.17,CAD,1.38,4,Positive,Canada,English,2023-12-17,True,5,3,2,3,4,3,BestBuy,6.9894919357288625,2,1,2,1,5,1,2,1
21540,George Hughes,25,Samsung,Galaxy A55,1158.64,USD,1.0,5,Positive,USA,English,2023-08-18,True,5,5,3,3,5,2,AliExpress,7.0558648911059025,2,1,2,1,5,1,7,1
21545,Juan Ramos,30,Realme,Realme Narzo 70,261.38,BRL,5.7,4,Positive,Brazil,Portuguese,2025-06-28,True,3,4,4,3,3,4,store,5.569793834652884,2,1,2,1,4,16,1,1
21547,Maanas Srinivas,33,Apple,iPhone 15 Pro,1131.25,INR,83.0,4,Positive,India,Hindi,2023-05-23,True,3,3,2,3,5,9,AliExpress,7.031962082436324,2,1,2,1,0,20,4,1
21548,Elizabeth Rodriguez,38,OnePlus,OnePlus 11R,746.97,AED,3.67,4,Neutral,UAE,English,2024-11-27,False,4,5,3,4,3,2,store,6.6173628702183,1,0,1,0,3,7,5,1
21549,Sr. Dom Moraes,33,Apple,iPhone SE,1336.27,BRL,5.7,4,Positive,Brazil,Portuguese,2025-03-04,True,5,4,4,2,4,3,eBay,7.198385501366073,2,1,2,1,0,21,1,1
21554,Vicki Jackson,37,OnePlus,OnePlus 11R,832.03,CAD,1.38,4,Positive,Canada,English,2025-07-09,True,5,2,2,4,5,3,BestBuy,6.725069655924102,2,1,2,1,3,7,2,1
21559,Victor Brown,18,Xiaomi,Redmi Note 13,271.84,CAD,1.38,4,Positive,Canada,English,2023-02-06,True,5,3,3,3,3,4,AliExpress,5.608885542786519,2,1,2,1,6,17,2,1
21560,Michael Gallagher,27,Motorola,Razr 40,297.23,AED,3.67,4,Positive,UAE,English,2023-06-05,True,3,5,2,4,3,5,eBay,5.697865000892164,2,1,2,1,2,14,5,1
21561,Daniel Solis,37,Apple,iPhone 15 Pro,1345.23,USD,1.0,4,Positive,USA,English,2024-03-31,True,4,3,2,3,5,5,eBay,7.205063372278537,2,1,2,1,0,20,7,1
21562,Domenico Drewes,39,Samsung,Galaxy S24,1173.56,EUR,0.93,4,Positive,Germany,German,2024-02-09,True,3,5,3,4,5,4,BestBuy,7.068648888362471,2,1,2,1,5,3,3,1
21569,Srta. Ana Castro,44,Google,Pixel 6,629.36,BRL,5.7,4,Neutral,Brazil,Portuguese,2024-03-30,True,3,5,5,3,2,1,Flipkart,6.44629108475387,1,1,1,1,1,10,1,1
21573,Gerald Gonzalez,26,Google,Pixel 7a,512.62,AUD,1.53,5,Positive,Australia,English,2024-09-16,True,5,4,4,5,4,4,AliExpress,6.241483692427547,2,1,2,1,1,11,0,1
21574,Mackenzie Ryan,26,OnePlus,OnePlus Nord 3,560.89,AUD,1.53,4,Positive,Australia,English,2023-01-16,True,4,3,3,3,5,9,AliExpress,6.331306101198798,2,1,2,1,3,9,0,1
21576,John White,18,Xiaomi,Mi 13 Pro,364.53,AED,3.67,4,Positive,UAE,English,2024-03-16,True,4,5,5,4,5,7,eBay,5.901348355164873,2,1,2,1,6,5,5,1
